location,date,variant,num_sequences
Argentina,2020-06-08,non_who,67
Argentina,2020-06-22,Alpha,0
Argentina,2020-06-22,B.1.1.277,0
Argentina,2020-06-22,B.1.1.302,0
Argentina,2020-06-22,B.1.1.519,0
Argentina,2020-06-22,B.1.160,0
Argentina,2020-06-22,B.1.177,0
Argentina,2020-06-22,B.1.221,0
Argentina,2020-06-22,B.1.258,0
Argentina,2020-06-22,B.1.367,0
Argentina,2020-06-22,B.1.620,0
Argentina,2020-06-22,Beta,0
Argentina,2020-06-22,Delta,0
Argentina,2020-06-22,Epsilon,0
Argentina,2020-06-22,Eta,0
Argentina,2020-06-22,Gamma,0
Argentina,2020-06-22,Iota,0
Argentina,2020-06-22,Kappa,0
Argentina,2020-06-22,Lambda,0
Argentina,2020-06-22,Mu,0
Argentina,2020-06-22,Omicron,0
Argentina,2020-06-22,S:677H.Robin1,0
Argentina,2020-06-22,S:677P.Pelican,0
Argentina,2020-06-22,others,79
Argentina,2020-06-22,non_who,79
Argentina,2020-07-06,Alpha,0
Argentina,2020-07-06,B.1.1.277,0
Argentina,2020-07-06,B.1.1.302,0
Argentina,2020-07-06,B.1.1.519,0
Argentina,2020-07-06,B.1.160,0
Argentina,2020-07-06,B.1.177,0
Argentina,2020-07-06,B.1.221,0
Argentina,2020-07-06,B.1.258,0
Argentina,2020-07-06,B.1.367,0
Argentina,2020-07-06,B.1.620,0
Argentina,2020-07-06,Beta,0
Argentina,2020-07-06,Delta,0
Argentina,2020-07-06,Epsilon,0
Argentina,2020-07-06,Eta,0
Argentina,2020-07-06,Gamma,0
Argentina,2020-07-06,Iota,0
Argentina,2020-07-06,Kappa,0
Argentina,2020-07-06,Lambda,0
Argentina,2020-07-06,Mu,0
Argentina,2020-07-06,Omicron,0
Argentina,2020-07-06,S:677H.Robin1,0
Argentina,2020-07-06,S:677P.Pelican,0
Argentina,2020-07-06,others,63
Argentina,2020-07-06,non_who,63
Argentina,2020-07-20,Alpha,0
Argentina,2020-07-20,B.1.1.277,0
Argentina,2020-07-20,B.1.1.302,0
Argentina,2020-07-20,B.1.1.519,0
Argentina,2020-07-20,B.1.160,0
Argentina,2020-07-20,B.1.177,0
Argentina,2020-07-20,B.1.221,0
Argentina,2020-07-20,B.1.258,0
Argentina,2020-07-20,B.1.367,0
Argentina,2020-07-20,B.1.620,0
Argentina,2020-07-20,Beta,0
Argentina,2020-07-20,Delta,0
Argentina,2020-07-20,Epsilon,0
Argentina,2020-07-20,Eta,0
Argentina,2020-07-20,Gamma,0
Argentina,2020-07-20,Iota,0
Argentina,2020-07-20,Kappa,0
Argentina,2020-07-20,Lambda,0
Argentina,2020-07-20,Mu,0
Argentina,2020-07-20,Omicron,0
Argentina,2020-07-20,S:677H.Robin1,0
Argentina,2020-07-20,S:677P.Pelican,0
Argentina,2020-07-20,others,113
Argentina,2020-07-20,non_who,113
Argentina,2020-08-03,Alpha,0
Argentina,2020-08-03,B.1.1.277,0
Argentina,2020-08-03,B.1.1.302,0
Argentina,2020-08-03,B.1.1.519,0
Argentina,2020-08-03,B.1.160,0
Argentina,2020-08-03,B.1.177,0
Argentina,2020-08-03,B.1.221,0
Argentina,2020-08-03,B.1.258,0
Argentina,2020-08-03,B.1.367,0
Argentina,2020-08-03,B.1.620,0
Argentina,2020-08-03,Beta,0
Argentina,2020-08-03,Delta,0
Argentina,2020-08-03,Epsilon,0
Argentina,2020-08-03,Eta,0
Argentina,2020-08-03,Gamma,0
Argentina,2020-08-03,Iota,0
Argentina,2020-08-03,Kappa,0
Argentina,2020-08-03,Lambda,0
Argentina,2020-08-03,Mu,0
Argentina,2020-08-03,Omicron,0
Argentina,2020-08-03,S:677H.Robin1,0
Argentina,2020-08-03,S:677P.Pelican,0
Argentina,2020-08-03,others,103
Argentina,2020-08-03,non_who,103
Argentina,2020-08-17,Alpha,0
Argentina,2020-08-17,B.1.1.277,0
Argentina,2020-08-17,B.1.1.302,0
Argentina,2020-08-17,B.1.1.519,0
Argentina,2020-08-17,B.1.160,0
Argentina,2020-08-17,B.1.177,0
Argentina,2020-08-17,B.1.221,0
Argentina,2020-08-17,B.1.258,0
Argentina,2020-08-17,B.1.367,0
Argentina,2020-08-17,B.1.620,0
Argentina,2020-08-17,Beta,0
Argentina,2020-08-17,Delta,0
Argentina,2020-08-17,Epsilon,0
Argentina,2020-08-17,Eta,0
Argentina,2020-08-17,Gamma,0
Argentina,2020-08-17,Iota,0
Argentina,2020-08-17,Kappa,0
Argentina,2020-08-17,Lambda,0
Argentina,2020-08-17,Mu,0
Argentina,2020-08-17,Omicron,0
Argentina,2020-08-17,S:677H.Robin1,0
Argentina,2020-08-17,S:677P.Pelican,0
Argentina,2020-08-17,others,113
Argentina,2020-08-17,non_who,113
Argentina,2020-08-31,Alpha,0
Argentina,2020-08-31,B.1.1.277,0
Argentina,2020-08-31,B.1.1.302,0
Argentina,2020-08-31,B.1.1.519,0
Argentina,2020-08-31,B.1.160,0
Argentina,2020-08-31,B.1.177,0
Argentina,2020-08-31,B.1.221,0
Argentina,2020-08-31,B.1.258,0
Argentina,2020-08-31,B.1.367,0
Argentina,2020-08-31,B.1.620,0
Argentina,2020-08-31,Beta,0
Argentina,2020-08-31,Delta,0
Argentina,2020-08-31,Epsilon,0
Argentina,2020-08-31,Eta,0
Argentina,2020-08-31,Gamma,0
Argentina,2020-08-31,Iota,0
Argentina,2020-08-31,Kappa,0
Argentina,2020-08-31,Lambda,0
Argentina,2020-08-31,Mu,0
Argentina,2020-08-31,Omicron,0
Argentina,2020-08-31,S:677H.Robin1,0
Argentina,2020-08-31,S:677P.Pelican,0
Argentina,2020-08-31,others,138
Argentina,2020-08-31,non_who,138
Argentina,2020-09-14,Alpha,0
Argentina,2020-09-14,B.1.1.277,0
Argentina,2020-09-14,B.1.1.302,0
Argentina,2020-09-14,B.1.1.519,0
Argentina,2020-09-14,B.1.160,0
Argentina,2020-09-14,B.1.177,0
Argentina,2020-09-14,B.1.221,0
Argentina,2020-09-14,B.1.258,0
Argentina,2020-09-14,B.1.367,0
Argentina,2020-09-14,B.1.620,0
Argentina,2020-09-14,Beta,0
Argentina,2020-09-14,Delta,0
Argentina,2020-09-14,Epsilon,0
Argentina,2020-09-14,Eta,0
Argentina,2020-09-14,Gamma,0
Argentina,2020-09-14,Iota,0
Argentina,2020-09-14,Kappa,0
Argentina,2020-09-14,Lambda,0
Argentina,2020-09-14,Mu,0
Argentina,2020-09-14,Omicron,0
Argentina,2020-09-14,S:677H.Robin1,0
Argentina,2020-09-14,S:677P.Pelican,0
Argentina,2020-09-14,others,50
Argentina,2020-09-14,non_who,50
Argentina,2020-09-28,Alpha,0
Argentina,2020-09-28,B.1.1.277,0
Argentina,2020-09-28,B.1.1.302,0
Argentina,2020-09-28,B.1.1.519,0
Argentina,2020-09-28,B.1.160,0
Argentina,2020-09-28,B.1.177,0
Argentina,2020-09-28,B.1.221,0
Argentina,2020-09-28,B.1.258,0
Argentina,2020-09-28,B.1.367,0
Argentina,2020-09-28,B.1.620,0
Argentina,2020-09-28,Beta,0
Argentina,2020-09-28,Delta,0
Argentina,2020-09-28,Epsilon,0
Argentina,2020-09-28,Eta,0
Argentina,2020-09-28,Gamma,0
Argentina,2020-09-28,Iota,0
Argentina,2020-09-28,Kappa,0
Argentina,2020-09-28,Lambda,0
Argentina,2020-09-28,Mu,0
Argentina,2020-09-28,Omicron,0
Argentina,2020-09-28,S:677H.Robin1,0
Argentina,2020-09-28,S:677P.Pelican,0
Argentina,2020-09-28,others,56
Argentina,2020-09-28,non_who,56
Argentina,2020-10-12,Alpha,0
Argentina,2020-10-12,B.1.1.277,0
Argentina,2020-10-12,B.1.1.302,0
Argentina,2020-10-12,B.1.1.519,0
Argentina,2020-10-12,B.1.160,0
Argentina,2020-10-12,B.1.177,0
Argentina,2020-10-12,B.1.221,0
Argentina,2020-10-12,B.1.258,0
Argentina,2020-10-12,B.1.367,0
Argentina,2020-10-12,B.1.620,0
Argentina,2020-10-12,Beta,0
Argentina,2020-10-12,Delta,0
Argentina,2020-10-12,Epsilon,0
Argentina,2020-10-12,Eta,0
Argentina,2020-10-12,Gamma,0
Argentina,2020-10-12,Iota,0
Argentina,2020-10-12,Kappa,0
Argentina,2020-10-12,Lambda,0
Argentina,2020-10-12,Mu,0
Argentina,2020-10-12,Omicron,0
Argentina,2020-10-12,S:677H.Robin1,0
Argentina,2020-10-12,S:677P.Pelican,0
Argentina,2020-10-12,others,39
Argentina,2020-10-12,non_who,39
Argentina,2020-10-26,Alpha,0
Argentina,2020-10-26,B.1.1.277,0
Argentina,2020-10-26,B.1.1.302,0
Argentina,2020-10-26,B.1.1.519,0
Argentina,2020-10-26,B.1.160,0
Argentina,2020-10-26,B.1.177,0
Argentina,2020-10-26,B.1.221,0
Argentina,2020-10-26,B.1.258,0
Argentina,2020-10-26,B.1.367,0
Argentina,2020-10-26,B.1.620,0
Argentina,2020-10-26,Beta,0
Argentina,2020-10-26,Delta,0
Argentina,2020-10-26,Epsilon,0
Argentina,2020-10-26,Eta,0
Argentina,2020-10-26,Gamma,0
Argentina,2020-10-26,Iota,0
Argentina,2020-10-26,Kappa,0
Argentina,2020-10-26,Lambda,0
Argentina,2020-10-26,Mu,0
Argentina,2020-10-26,Omicron,0
Argentina,2020-10-26,S:677H.Robin1,0
Argentina,2020-10-26,S:677P.Pelican,0
Argentina,2020-10-26,others,102
Argentina,2020-10-26,non_who,102
Argentina,2020-11-09,Alpha,0
Argentina,2020-11-09,B.1.1.277,0
Argentina,2020-11-09,B.1.1.302,0
Argentina,2020-11-09,B.1.1.519,1
Argentina,2020-11-09,B.1.160,0
Argentina,2020-11-09,B.1.177,0
Argentina,2020-11-09,B.1.221,0
Argentina,2020-11-09,B.1.258,0
Argentina,2020-11-09,B.1.367,0
Argentina,2020-11-09,B.1.620,0
Argentina,2020-11-09,Beta,0
Argentina,2020-11-09,Delta,0
Argentina,2020-11-09,Epsilon,0
Argentina,2020-11-09,Eta,0
Argentina,2020-11-09,Gamma,0
Argentina,2020-11-09,Iota,0
Argentina,2020-11-09,Kappa,0
Argentina,2020-11-09,Lambda,1
Argentina,2020-11-09,Mu,0
Argentina,2020-11-09,Omicron,0
Argentina,2020-11-09,S:677H.Robin1,0
Argentina,2020-11-09,S:677P.Pelican,0
Argentina,2020-11-09,others,56
Argentina,2020-11-09,non_who,57
Argentina,2020-11-23,Alpha,0
Argentina,2020-11-23,B.1.1.277,0
Argentina,2020-11-23,B.1.1.302,0
Argentina,2020-11-23,B.1.1.519,3
Argentina,2020-11-23,B.1.160,0
Argentina,2020-11-23,B.1.177,0
Argentina,2020-11-23,B.1.221,0
Argentina,2020-11-23,B.1.258,0
Argentina,2020-11-23,B.1.367,0
Argentina,2020-11-23,B.1.620,0
Argentina,2020-11-23,Beta,0
Argentina,2020-11-23,Delta,1
Argentina,2020-11-23,Epsilon,0
Argentina,2020-11-23,Eta,0
Argentina,2020-11-23,Gamma,0
Argentina,2020-11-23,Iota,0
Argentina,2020-11-23,Kappa,0
Argentina,2020-11-23,Lambda,0
Argentina,2020-11-23,Mu,0
Argentina,2020-11-23,Omicron,0
Argentina,2020-11-23,S:677H.Robin1,0
Argentina,2020-11-23,S:677P.Pelican,0
Argentina,2020-11-23,others,59
Argentina,2020-11-23,non_who,62
Argentina,2020-12-07,Alpha,0
Argentina,2020-12-07,B.1.1.277,0
Argentina,2020-12-07,B.1.1.302,0
Argentina,2020-12-07,B.1.1.519,0
Argentina,2020-12-07,B.1.160,0
Argentina,2020-12-07,B.1.177,0
Argentina,2020-12-07,B.1.221,0
Argentina,2020-12-07,B.1.258,0
Argentina,2020-12-07,B.1.367,0
Argentina,2020-12-07,B.1.620,0
Argentina,2020-12-07,Beta,0
Argentina,2020-12-07,Delta,0
Argentina,2020-12-07,Epsilon,0
Argentina,2020-12-07,Eta,0
Argentina,2020-12-07,Gamma,0
Argentina,2020-12-07,Iota,0
Argentina,2020-12-07,Kappa,0
Argentina,2020-12-07,Lambda,0
Argentina,2020-12-07,Mu,0
Argentina,2020-12-07,Omicron,0
Argentina,2020-12-07,S:677H.Robin1,0
Argentina,2020-12-07,S:677P.Pelican,0
Argentina,2020-12-07,others,49
Argentina,2020-12-07,non_who,49
Argentina,2020-12-21,Alpha,0
Argentina,2020-12-21,B.1.1.277,0
Argentina,2020-12-21,B.1.1.302,0
Argentina,2020-12-21,B.1.1.519,0
Argentina,2020-12-21,B.1.160,0
Argentina,2020-12-21,B.1.177,0
Argentina,2020-12-21,B.1.221,0
Argentina,2020-12-21,B.1.258,0
Argentina,2020-12-21,B.1.367,0
Argentina,2020-12-21,B.1.620,0
Argentina,2020-12-21,Beta,0
Argentina,2020-12-21,Delta,0
Argentina,2020-12-21,Epsilon,0
Argentina,2020-12-21,Eta,0
Argentina,2020-12-21,Gamma,0
Argentina,2020-12-21,Iota,0
Argentina,2020-12-21,Kappa,0
Argentina,2020-12-21,Lambda,0
Argentina,2020-12-21,Mu,0
Argentina,2020-12-21,Omicron,0
Argentina,2020-12-21,S:677H.Robin1,0
Argentina,2020-12-21,S:677P.Pelican,0
Argentina,2020-12-21,others,71
Argentina,2020-12-21,non_who,71
Argentina,2021-01-04,Alpha,1
Argentina,2021-01-04,B.1.1.277,0
Argentina,2021-01-04,B.1.1.302,0
Argentina,2021-01-04,B.1.1.519,0
Argentina,2021-01-04,B.1.160,0
Argentina,2021-01-04,B.1.177,0
Argentina,2021-01-04,B.1.221,0
Argentina,2021-01-04,B.1.258,1
Argentina,2021-01-04,B.1.367,0
Argentina,2021-01-04,B.1.620,0
Argentina,2021-01-04,Beta,0
Argentina,2021-01-04,Delta,0
Argentina,2021-01-04,Epsilon,0
Argentina,2021-01-04,Eta,0
Argentina,2021-01-04,Gamma,0
Argentina,2021-01-04,Iota,0
Argentina,2021-01-04,Kappa,0
Argentina,2021-01-04,Lambda,0
Argentina,2021-01-04,Mu,0
Argentina,2021-01-04,Omicron,0
Argentina,2021-01-04,S:677H.Robin1,0
Argentina,2021-01-04,S:677P.Pelican,0
Argentina,2021-01-04,others,47
Argentina,2021-01-04,non_who,48
Argentina,2021-01-11,Alpha,0
Argentina,2021-01-11,B.1.1.277,0
Argentina,2021-01-11,B.1.1.302,0
Argentina,2021-01-11,B.1.1.519,0
Argentina,2021-01-11,B.1.160,0
Argentina,2021-01-11,B.1.177,0
Argentina,2021-01-11,B.1.221,0
Argentina,2021-01-11,B.1.258,0
Argentina,2021-01-11,B.1.367,0
Argentina,2021-01-11,B.1.620,0
Argentina,2021-01-11,Beta,0
Argentina,2021-01-11,Delta,0
Argentina,2021-01-11,Epsilon,1
Argentina,2021-01-11,Eta,0
Argentina,2021-01-11,Gamma,0
Argentina,2021-01-11,Iota,0
Argentina,2021-01-11,Kappa,0
Argentina,2021-01-11,Lambda,0
Argentina,2021-01-11,Mu,0
Argentina,2021-01-11,Omicron,0
Argentina,2021-01-11,S:677H.Robin1,0
Argentina,2021-01-11,S:677P.Pelican,0
Argentina,2021-01-11,others,32
Argentina,2021-01-11,non_who,32
Argentina,2021-01-25,Alpha,0
Argentina,2021-01-25,B.1.1.277,0
Argentina,2021-01-25,B.1.1.302,0
Argentina,2021-01-25,B.1.1.519,2
Argentina,2021-01-25,B.1.160,0
Argentina,2021-01-25,B.1.177,0
Argentina,2021-01-25,B.1.221,0
Argentina,2021-01-25,B.1.258,0
Argentina,2021-01-25,B.1.367,0
Argentina,2021-01-25,B.1.620,0
Argentina,2021-01-25,Beta,0
Argentina,2021-01-25,Delta,0
Argentina,2021-01-25,Epsilon,0
Argentina,2021-01-25,Eta,0
Argentina,2021-01-25,Gamma,1
Argentina,2021-01-25,Iota,0
Argentina,2021-01-25,Kappa,0
Argentina,2021-01-25,Lambda,1
Argentina,2021-01-25,Mu,0
Argentina,2021-01-25,Omicron,0
Argentina,2021-01-25,S:677H.Robin1,0
Argentina,2021-01-25,S:677P.Pelican,0
Argentina,2021-01-25,others,58
Argentina,2021-01-25,non_who,60
Argentina,2021-02-08,Alpha,5
Argentina,2021-02-08,B.1.1.277,0
Argentina,2021-02-08,B.1.1.302,0
Argentina,2021-02-08,B.1.1.519,8
Argentina,2021-02-08,B.1.160,0
Argentina,2021-02-08,B.1.177,0
Argentina,2021-02-08,B.1.221,0
Argentina,2021-02-08,B.1.258,0
Argentina,2021-02-08,B.1.367,0
Argentina,2021-02-08,B.1.620,0
Argentina,2021-02-08,Beta,0
Argentina,2021-02-08,Delta,0
Argentina,2021-02-08,Epsilon,3
Argentina,2021-02-08,Eta,0
Argentina,2021-02-08,Gamma,2
Argentina,2021-02-08,Iota,0
Argentina,2021-02-08,Kappa,0
Argentina,2021-02-08,Lambda,2
Argentina,2021-02-08,Mu,0
Argentina,2021-02-08,Omicron,0
Argentina,2021-02-08,S:677H.Robin1,0
Argentina,2021-02-08,S:677P.Pelican,0
Argentina,2021-02-08,others,49
Argentina,2021-02-08,non_who,57
Argentina,2021-02-22,Alpha,0
Argentina,2021-02-22,B.1.1.277,0
Argentina,2021-02-22,B.1.1.302,0
Argentina,2021-02-22,B.1.1.519,1
Argentina,2021-02-22,B.1.160,0
Argentina,2021-02-22,B.1.177,0
Argentina,2021-02-22,B.1.221,0
Argentina,2021-02-22,B.1.258,0
Argentina,2021-02-22,B.1.367,0
Argentina,2021-02-22,B.1.620,0
Argentina,2021-02-22,Beta,0
Argentina,2021-02-22,Delta,0
Argentina,2021-02-22,Epsilon,1
Argentina,2021-02-22,Eta,0
Argentina,2021-02-22,Gamma,3
Argentina,2021-02-22,Iota,0
Argentina,2021-02-22,Kappa,0
Argentina,2021-02-22,Lambda,2
Argentina,2021-02-22,Mu,0
Argentina,2021-02-22,Omicron,0
Argentina,2021-02-22,S:677H.Robin1,0
Argentina,2021-02-22,S:677P.Pelican,0
Argentina,2021-02-22,others,50
Argentina,2021-02-22,non_who,51
Argentina,2021-03-08,Alpha,5
Argentina,2021-03-08,B.1.1.277,0
Argentina,2021-03-08,B.1.1.302,0
Argentina,2021-03-08,B.1.1.519,3
Argentina,2021-03-08,B.1.160,0
Argentina,2021-03-08,B.1.177,0
Argentina,2021-03-08,B.1.221,0
Argentina,2021-03-08,B.1.258,0
Argentina,2021-03-08,B.1.367,0
Argentina,2021-03-08,B.1.620,0
Argentina,2021-03-08,Beta,0
Argentina,2021-03-08,Delta,1
Argentina,2021-03-08,Epsilon,3
Argentina,2021-03-08,Eta,0
Argentina,2021-03-08,Gamma,7
Argentina,2021-03-08,Iota,0
Argentina,2021-03-08,Kappa,0
Argentina,2021-03-08,Lambda,2
Argentina,2021-03-08,Mu,0
Argentina,2021-03-08,Omicron,0
Argentina,2021-03-08,S:677H.Robin1,0
Argentina,2021-03-08,S:677P.Pelican,0
Argentina,2021-03-08,others,44
Argentina,2021-03-08,non_who,47
Argentina,2021-03-22,Alpha,22
Argentina,2021-03-22,B.1.1.277,0
Argentina,2021-03-22,B.1.1.302,0
Argentina,2021-03-22,B.1.1.519,5
Argentina,2021-03-22,B.1.160,0
Argentina,2021-03-22,B.1.177,0
Argentina,2021-03-22,B.1.221,0
Argentina,2021-03-22,B.1.258,0
Argentina,2021-03-22,B.1.367,0
Argentina,2021-03-22,B.1.620,0
Argentina,2021-03-22,Beta,0
Argentina,2021-03-22,Delta,0
Argentina,2021-03-22,Epsilon,4
Argentina,2021-03-22,Eta,0
Argentina,2021-03-22,Gamma,22
Argentina,2021-03-22,Iota,2
Argentina,2021-03-22,Kappa,0
Argentina,2021-03-22,Lambda,7
Argentina,2021-03-22,Mu,0
Argentina,2021-03-22,Omicron,0
Argentina,2021-03-22,S:677H.Robin1,0
Argentina,2021-03-22,S:677P.Pelican,0
Argentina,2021-03-22,others,115
Argentina,2021-03-22,non_who,120
Argentina,2021-04-05,Alpha,32
Argentina,2021-04-05,B.1.1.277,0
Argentina,2021-04-05,B.1.1.302,0
Argentina,2021-04-05,B.1.1.519,3
Argentina,2021-04-05,B.1.160,0
Argentina,2021-04-05,B.1.177,0
Argentina,2021-04-05,B.1.221,0
Argentina,2021-04-05,B.1.258,0
Argentina,2021-04-05,B.1.367,0
Argentina,2021-04-05,B.1.620,0
Argentina,2021-04-05,Beta,0
Argentina,2021-04-05,Delta,0
Argentina,2021-04-05,Epsilon,4
Argentina,2021-04-05,Eta,0
Argentina,2021-04-05,Gamma,45
Argentina,2021-04-05,Iota,5
Argentina,2021-04-05,Kappa,0
Argentina,2021-04-05,Lambda,26
Argentina,2021-04-05,Mu,0
Argentina,2021-04-05,Omicron,0
Argentina,2021-04-05,S:677H.Robin1,0
Argentina,2021-04-05,S:677P.Pelican,0
Argentina,2021-04-05,others,81
Argentina,2021-04-05,non_who,84
Argentina,2021-04-19,Alpha,38
Argentina,2021-04-19,B.1.1.277,0
Argentina,2021-04-19,B.1.1.302,0
Argentina,2021-04-19,B.1.1.519,7
Argentina,2021-04-19,B.1.160,0
Argentina,2021-04-19,B.1.177,0
Argentina,2021-04-19,B.1.221,0
Argentina,2021-04-19,B.1.258,0
Argentina,2021-04-19,B.1.367,0
Argentina,2021-04-19,B.1.620,0
Argentina,2021-04-19,Beta,0
Argentina,2021-04-19,Delta,0
Argentina,2021-04-19,Epsilon,6
Argentina,2021-04-19,Eta,0
Argentina,2021-04-19,Gamma,88
Argentina,2021-04-19,Iota,1
Argentina,2021-04-19,Kappa,0
Argentina,2021-04-19,Lambda,38
Argentina,2021-04-19,Mu,0
Argentina,2021-04-19,Omicron,0
Argentina,2021-04-19,S:677H.Robin1,0
Argentina,2021-04-19,S:677P.Pelican,0
Argentina,2021-04-19,others,120
Argentina,2021-04-19,non_who,127
Argentina,2021-05-03,Alpha,43
Argentina,2021-05-03,B.1.1.277,0
Argentina,2021-05-03,B.1.1.302,0
Argentina,2021-05-03,B.1.1.519,7
Argentina,2021-05-03,B.1.160,0
Argentina,2021-05-03,B.1.177,0
Argentina,2021-05-03,B.1.221,0
Argentina,2021-05-03,B.1.258,0
Argentina,2021-05-03,B.1.367,0
Argentina,2021-05-03,B.1.620,0
Argentina,2021-05-03,Beta,1
Argentina,2021-05-03,Delta,1
Argentina,2021-05-03,Epsilon,6
Argentina,2021-05-03,Eta,0
Argentina,2021-05-03,Gamma,142
Argentina,2021-05-03,Iota,3
Argentina,2021-05-03,Kappa,0
Argentina,2021-05-03,Lambda,62
Argentina,2021-05-03,Mu,1
Argentina,2021-05-03,Omicron,0
Argentina,2021-05-03,S:677H.Robin1,0
Argentina,2021-05-03,S:677P.Pelican,0
Argentina,2021-05-03,others,71
Argentina,2021-05-03,non_who,78
Argentina,2021-05-17,Alpha,41
Argentina,2021-05-17,B.1.1.277,0
Argentina,2021-05-17,B.1.1.302,0
Argentina,2021-05-17,B.1.1.519,5
Argentina,2021-05-17,B.1.160,0
Argentina,2021-05-17,B.1.177,0
Argentina,2021-05-17,B.1.221,0
Argentina,2021-05-17,B.1.258,0
Argentina,2021-05-17,B.1.367,0
Argentina,2021-05-17,B.1.620,0
Argentina,2021-05-17,Beta,0
Argentina,2021-05-17,Delta,0
Argentina,2021-05-17,Epsilon,7
Argentina,2021-05-17,Eta,1
Argentina,2021-05-17,Gamma,188
Argentina,2021-05-17,Iota,2
Argentina,2021-05-17,Kappa,0
Argentina,2021-05-17,Lambda,54
Argentina,2021-05-17,Mu,0
Argentina,2021-05-17,Omicron,0
Argentina,2021-05-17,S:677H.Robin1,0
Argentina,2021-05-17,S:677P.Pelican,0
Argentina,2021-05-17,others,40
Argentina,2021-05-17,non_who,45
Argentina,2021-05-31,Alpha,32
Argentina,2021-05-31,B.1.1.277,0
Argentina,2021-05-31,B.1.1.302,0
Argentina,2021-05-31,B.1.1.519,1
Argentina,2021-05-31,B.1.160,0
Argentina,2021-05-31,B.1.177,0
Argentina,2021-05-31,B.1.221,0
Argentina,2021-05-31,B.1.258,0
Argentina,2021-05-31,B.1.367,0
Argentina,2021-05-31,B.1.620,0
Argentina,2021-05-31,Beta,0
Argentina,2021-05-31,Delta,0
Argentina,2021-05-31,Epsilon,4
Argentina,2021-05-31,Eta,0
Argentina,2021-05-31,Gamma,183
Argentina,2021-05-31,Iota,3
Argentina,2021-05-31,Kappa,0
Argentina,2021-05-31,Lambda,66
Argentina,2021-05-31,Mu,0
Argentina,2021-05-31,Omicron,0
Argentina,2021-05-31,S:677H.Robin1,0
Argentina,2021-05-31,S:677P.Pelican,0
Argentina,2021-05-31,others,12
Argentina,2021-05-31,non_who,13
Argentina,2021-06-14,Alpha,35
Argentina,2021-06-14,B.1.1.277,0
Argentina,2021-06-14,B.1.1.302,0
Argentina,2021-06-14,B.1.1.519,0
Argentina,2021-06-14,B.1.160,0
Argentina,2021-06-14,B.1.177,0
Argentina,2021-06-14,B.1.221,0
Argentina,2021-06-14,B.1.258,0
Argentina,2021-06-14,B.1.367,0
Argentina,2021-06-14,B.1.620,0
Argentina,2021-06-14,Beta,0
Argentina,2021-06-14,Delta,1
Argentina,2021-06-14,Epsilon,2
Argentina,2021-06-14,Eta,0
Argentina,2021-06-14,Gamma,268
Argentina,2021-06-14,Iota,2
Argentina,2021-06-14,Kappa,0
Argentina,2021-06-14,Lambda,88
Argentina,2021-06-14,Mu,0
Argentina,2021-06-14,Omicron,0
Argentina,2021-06-14,S:677H.Robin1,0
Argentina,2021-06-14,S:677P.Pelican,0
Argentina,2021-06-14,others,11
Argentina,2021-06-14,non_who,11
Argentina,2021-06-28,Alpha,35
Argentina,2021-06-28,B.1.1.277,0
Argentina,2021-06-28,B.1.1.302,0
Argentina,2021-06-28,B.1.1.519,0
Argentina,2021-06-28,B.1.160,0
Argentina,2021-06-28,B.1.177,0
Argentina,2021-06-28,B.1.221,0
Argentina,2021-06-28,B.1.258,0
Argentina,2021-06-28,B.1.367,0
Argentina,2021-06-28,B.1.620,0
Argentina,2021-06-28,Beta,0
Argentina,2021-06-28,Delta,2
Argentina,2021-06-28,Epsilon,1
Argentina,2021-06-28,Eta,0
Argentina,2021-06-28,Gamma,256
Argentina,2021-06-28,Iota,1
Argentina,2021-06-28,Kappa,0
Argentina,2021-06-28,Lambda,78
Argentina,2021-06-28,Mu,0
Argentina,2021-06-28,Omicron,0
Argentina,2021-06-28,S:677H.Robin1,0
Argentina,2021-06-28,S:677P.Pelican,0
Argentina,2021-06-28,others,7
Argentina,2021-06-28,non_who,7
Argentina,2021-07-12,Alpha,15
Argentina,2021-07-12,B.1.1.277,0
Argentina,2021-07-12,B.1.1.302,0
Argentina,2021-07-12,B.1.1.519,0
Argentina,2021-07-12,B.1.160,0
Argentina,2021-07-12,B.1.177,0
Argentina,2021-07-12,B.1.221,0
Argentina,2021-07-12,B.1.258,0
Argentina,2021-07-12,B.1.367,0
Argentina,2021-07-12,B.1.620,0
Argentina,2021-07-12,Beta,0
Argentina,2021-07-12,Delta,19
Argentina,2021-07-12,Epsilon,0
Argentina,2021-07-12,Eta,0
Argentina,2021-07-12,Gamma,262
Argentina,2021-07-12,Iota,0
Argentina,2021-07-12,Kappa,0
Argentina,2021-07-12,Lambda,57
Argentina,2021-07-12,Mu,2
Argentina,2021-07-12,Omicron,0
Argentina,2021-07-12,S:677H.Robin1,0
Argentina,2021-07-12,S:677P.Pelican,0
Argentina,2021-07-12,others,1
Argentina,2021-07-12,non_who,1
Argentina,2021-07-26,Alpha,14
Argentina,2021-07-26,B.1.1.277,0
Argentina,2021-07-26,B.1.1.302,0
Argentina,2021-07-26,B.1.1.519,0
Argentina,2021-07-26,B.1.160,0
Argentina,2021-07-26,B.1.177,0
Argentina,2021-07-26,B.1.221,0
Argentina,2021-07-26,B.1.258,0
Argentina,2021-07-26,B.1.367,0
Argentina,2021-07-26,B.1.620,0
Argentina,2021-07-26,Beta,0
Argentina,2021-07-26,Delta,44
